pH,TDS,Var3,Taste
7.315290131540916,826.2616581927823,0.48373547609098655,Lavana
4.953613415069698,532.9822169517188,0.3790053577889554,Amla
5.073036073504985,750.7999718348364,0.109762195236984,Kashaya
7.32947944931913,320.00471670929,0.6935969455178429,Katu
4.235949257895994,417.8136649254799,0.581185442520486,Amla
4.322134947180373,469.4357340735993,0.9173791899862154,Amla
5.818188955414932,285.15975136306395,0.41891703356759113,Katu
3.3223555535994778,426.348130112547,0.991301974744626,Amla
7.7306730888618205,694.1268155871095,0.5908618877873327,Tikta
8.219752967691228,539.3927124253455,0.2051057590532388,Tikta
6.670251852129672,348.12342933282093,0.3613640240801671,Madhura
5.900353020634847,593.5285682912674,0.8774624006208609,Katu
7.1427195214268995,338.6858478349486,0.828845681249792,Katu
5.351956978464094,462.9904291301446,0.6714123003893481,Kashaya
5.961990242528939,344.49277281445114,0.6760787549421938,Katu
7.553274338445675,699.3839192466378,0.2041134522713305,Tikta
3.496300583949227,335.2677960167386,0.6354060342810449,Amla
5.118359097045719,459.25468687110305,0.5546123111427145,Kashaya
3.9433300154564868,336.99234722113044,0.6078887892950179,Amla
7.267947155889073,694.7777526527863,0.38996823729136143,Lavana
2.713890840833006,471.4101779118816,0.35563571482450984,Amla
8.116649520611501,405.51819413831845,0.6356378903767135,Tikta
7.838581408156073,550.5221217186414,0.35905069979752313,Tikta
2.839063590514833,361.81250291882105,0.2334931436294316,Amla
2.521767575970589,345.2078707096623,0.9725645359317897,Amla
7.511466877695289,841.3661380740514,0.2788729262996249,Lavana
6.850117481230718,653.8749797859249,0.9751842653573191,Lavana
6.644860438006474,352.14577091914373,0.38270259680165486,Madhura
6.035541309366172,355.83644491077365,0.5480037468922836,Katu
6.277065693926714,457.83999902652624,0.7598241010046664,Katu
7.320034227812972,586.8609302046424,0.9640315583306752,Katu
5.918871206612784,392.6228579739806,0.5203546157442561,Katu
5.1368646485063945,683.5146729718517,0.5713445718441709,Kashaya
8.348768907604052,529.6374842420469,0.4071608485277064,Tikta
3.3812850638233303,556.8511413695992,0.9494367488312164,Amla
7.902145914371593,1110.6325411619914,0.6629854609153767,Lavana
4.503306036477813,204.78448945148608,0.1341910837302781,Amla
6.642349834817308,578.9613844079435,0.3789881586058289,Kashaya
6.5047394388242665,676.4901092462605,0.12376897700923535,Kashaya
7.1027823871827716,675.6639980800785,0.26019775458472844,Tikta
8.57052083516173,622.6928801380785,0.7880731136427993,Tikta
6.750244508346698,727.1017865331793,0.8924957139007902,Kashaya
5.3411361669336275,649.2797321691736,0.5753550853732361,Kashaya
7.078203127513745,699.069448853005,0.4096018571894311,Tikta
4.797334446385857,507.83689934520777,0.2186092027021841,Amla
6.798668176792165,498.6277561594667,0.9597103145187885,Kashaya
3.5891344255515083,258.43253958169987,0.403095524912386,Amla
7.119162477242346,475.9441091335618,0.7766320136696816,Madhura
6.010231192982541,621.0053236256471,0.5530125658503375,Kashaya
6.613849631797073,317.9368991910705,0.864050254669815,Madhura
6.2904724477132365,268.8322553703169,0.4836958212603707,Katu
3.5153188536959346,355.3618796175426,0.7718362969998929,Amla
8.465206697665167,604.7167359607884,0.7614327011742926,Tikta
5.9573478400860385,552.7576507899194,0.7497545033296489,Katu
6.333962881219841,109.34243887227795,0.43821033022777567,Madhura
6.537023396594785,474.5644900145214,0.1611405208680017,Kashaya
2.9242390502691826,210.6542947299606,0.22615939182859124,Amla
8.466620517572142,636.4905728266278,0.9210525600737376,Tikta
6.597661198648766,565.1454050802182,0.3801028762632056,Kashaya
5.76982359496841,316.0025901628916,0.8070387342421576,Katu
7.478339698446126,1437.0191126984014,0.8119438221892028,Lavana
6.475001110060992,196.84380350474564,0.3138160037367755,Madhura
7.57264859331092,819.4753510722148,0.7314158014819132,Lavana
7.039832601794814,491.6297355254226,0.544748865274756,Tikta
5.186154462688007,699.6715205471863,0.21368001250167523,Kashaya
8.32271525966463,462.1814814363556,0.6104091683610838,Tikta
4.42132055880116,545.794933731266,0.5120244017846094,Amla
7.166940358522302,214.01172075738532,0.6927752103798973,Madhura
8.310339434038305,471.2610655625045,0.18304116490243277,Tikta
8.449432540618226,502.8581334741816,0.24799523343955143,Tikta
7.4664279010876555,1016.6444234916489,0.9245387125589347,Lavana
6.301037743918371,724.3278344351938,0.7196375824968623,Kashaya
5.564307854610789,493.7997143247287,0.10783816474246356,Katu
5.707499958247643,540.7887104364911,0.8986559815380629,Katu
6.555882769768413,419.9293050488011,0.9776834244369869,Madhura
6.7376911549131755,341.0398363752397,0.9143236961696241,Katu
6.3408695732940865,141.22863747665065,0.2856962718756403,Madhura
5.585367665332622,581.3523352304596,0.4646602886009069,Kashaya
6.348579901837094,162.61383911990177,0.9822045986948427,Madhura
3.927946107117864,398.3240464252958,0.44123464323946604,Amla
8.168824675473987,547.537867124921,0.7007559685896527,Tikta
7.094819982299829,136.24929872694045,0.391677642656143,Madhura
6.445178172124657,227.80338754849882,0.28950178443287156,Madhura
6.0938361645381445,785.5265733131062,0.5837461374737356,Kashaya
6.805542005528559,456.25856832269676,0.9271287394148889,Katu
6.616820611566829,228.58100485627654,0.8851835494378493,Madhura
3.330824673473471,503.1666380849401,0.434890340487161,Amla
7.0758859118276884,422.419357870896,0.11433948585871317,Madhura
7.724022036429442,906.0738030973571,0.31937136110354686,Lavana
8.346998066734539,699.6982713032919,0.4673217980512788,Tikta
6.2279272576197675,420.09259959849504,0.25877025746145843,Katu
8.76925969630507,513.1553442745297,0.3648930601704198,Tikta
7.329032273173736,274.48227828824895,0.5515706199036692,Katu
8.556479790102856,458.9320970302915,0.22682534337485138,Tikta
4.481157630500666,311.8622447286099,0.15349295333566093,Amla
6.346064184103991,587.2827900453503,0.5629704141692093,Kashaya
6.720243057665914,747.106772850181,0.6660413426053418,Kashaya
7.598075506322891,410.48991367001713,0.5581545535615521,Tikta
6.5477154503309904,483.76508469025214,0.6745519307550445,Madhura
6.632103618621109,343.8744422000296,0.48274852378129285,Madhura
7.0161231337198355,1193.7419813621168,0.7400987477281079,Lavana
6.629605611833197,319.2401442538392,0.9732357688511941,Katu
5.073140654264319,619.8227939670301,0.8062149218483566,Kashaya
3.708358408124015,219.43413874774816,0.8474328775411494,Amla
6.983064133363928,462.7563098479229,0.5813896810734729,Katu
7.781237640291538,536.0540793628618,0.5279766247066565,Tikta
5.947657232096298,670.3067245377366,0.7213452831047571,Kashaya
6.894445386795427,157.42658566189496,0.6696140158958652,Madhura
5.616228890599009,512.8159589582068,0.4147494884141022,Kashaya
6.107461983666808,530.4873099024556,0.26659783292742023,Kashaya
5.215123827753836,796.3049353842812,0.7635235188660895,Kashaya
6.873075070236452,1142.983652578584,0.9564396143593227,Lavana
2.357530331446269,258.8817836771164,0.9752081955581223,Amla
7.892151920202819,465.24011617973974,0.44594431636878806,Tikta
3.7020282193034624,378.52741939286494,0.275106859798635,Amla
8.127581866483132,559.7439974407536,0.6663298081435534,Tikta
7.177638332006692,550.4026977098088,0.7997297641082542,Katu
6.930799791863937,106.59939441921638,0.9743061332720921,Madhura
6.985988719758818,566.1032095789145,0.5732498299535823,Lavana
5.7356779979871515,509.1277043736714,0.7928217839138562,Kashaya
4.1066479526849475,414.62179809335134,0.3107540771214303,Amla
8.350661413673327,414.1780972548807,0.9307621456361772,Tikta
6.549243411110735,550.7500578767418,0.14122493971973532,Kashaya
7.095065431065619,1140.6153964212835,0.6446568369826294,Lavana
6.083167992845852,413.87339158368235,0.9477911902940094,Kashaya
5.870495537969761,395.51478591021805,0.7609397760531753,Katu
6.756753326707317,266.90237763428996,0.49108450593670394,Katu
8.457904677399878,601.8920590351664,0.700878353634054,Tikta
6.0603941044043586,409.3654995350806,0.8766551459187399,Katu
8.614884320652392,385.30729019831176,0.5659352671320782,Tikta
7.444349243556857,592.2416996681819,0.7829364806497958,Lavana
6.898224042144324,236.8983501702822,0.7227511383079361,Madhura
6.521930350254264,146.5832640378936,0.6088088393541035,Madhura
6.630216451388872,475.1633370442214,0.8332897182575715,Katu
7.7990646205255185,682.9160522794664,0.18647573754060706,Tikta
7.756868578719308,576.5930844537817,0.6938070720126404,Tikta
6.145891716341442,653.3210179470848,0.6831953289466233,Kashaya
4.061041847447102,551.700206609034,0.7472508310691797,Amla
7.6307409995406035,462.50799327170824,0.5905874172452618,Tikta
7.765607967409902,929.7191183267929,0.6211430942165518,Lavana
6.56842435525325,290.57982345219625,0.29406252648115955,Madhura
6.830291197225904,1346.7841415404978,0.3944133565474861,Lavana
3.8473636093419277,302.0533478408415,0.6741740270281559,Amla
2.5275907084609224,510.7668250511455,0.12663387571263254,Amla
5.5147826755122225,524.0889174705061,0.785418866844257,Kashaya
7.062985595069855,327.0091845026267,0.2884378075584601,Madhura
7.2372495347434915,998.798231556791,0.2226539881693691,Lavana
7.762984743375333,1325.9161661292503,0.8187644852834267,Lavana
4.685369533508037,398.4118234550873,0.13153969241139363,Amla
8.023834534767317,437.8110671889956,0.29107964765720556,Tikta
7.1192051922097335,490.96390737324987,0.1407012067337191,Tikta
6.790888452126685,720.4585352576754,0.6692778382295055,Kashaya
6.344618141187017,464.9099928544443,0.6886785199482673,Madhura
3.5955973316630354,558.7392949021801,0.18073640569498395,Amla
5.628796774521665,419.22562892062655,0.5848151573476934,Kashaya
7.344801794200925,696.6503337721304,0.5889139206297552,Tikta
6.742464131197337,476.45124778805143,0.4697491560786502,Madhura
6.929605990715075,361.8678158907458,0.48211912681277946,Madhura
7.849768044570432,520.0107891834509,0.791885958762208,Lavana
6.228354408026242,511.4279716318418,0.552338963977573,Kashaya
7.066184389915595,218.62959348021013,0.44712404895072,Madhura
4.527004824194631,544.7813412186159,0.7842221844048767,Amla
6.354539020562919,779.0877233416585,0.7958321101271836,Kashaya
7.570381678580973,1319.578227942151,0.7004749473601735,Lavana
7.208779921807673,927.3152555539843,0.6042701062237175,Lavana
5.636631819066874,320.5732449322443,0.17184897632120505,Katu
7.017737238345984,929.6696945266294,0.9778080353578597,Lavana
3.844954354920925,590.4652984851043,0.5500924989915419,Amla
7.2651006406302185,862.8189748485129,0.5338514023382374,Lavana
7.261006189294043,1203.5583997490132,0.6123492337249767,Lavana
7.613350190961228,820.6573426069535,0.5950387786845155,Lavana
3.5573492561116753,334.28815118863497,0.11971439963298026,Amla
5.983766368689315,667.019449177626,0.5476133543385282,Kashaya
4.274252412812487,473.8909224312203,0.16332008526921934,Amla
5.0001917242189595,550.9797699421226,0.21054772060764404,Kashaya
6.34589016398527,158.91135371788403,0.3606536460163666,Madhura
6.265143527390505,406.4525524354517,0.32057881518036624,Kashaya
7.474006735261531,420.06185128361517,0.16095978811171668,Katu
3.834380631779515,515.4808375908785,0.39957278736842716,Amla
7.121313750675105,246.62275473730477,0.7520851124683292,Madhura
6.826931740395068,519.6248360622691,0.7949953993714328,Katu
7.08790733707736,148.45467091427412,0.684425854295182,Madhura
6.900824548386298,408.5319766094577,0.5756422191833466,Madhura
6.826702048158813,1404.6764411608629,0.29941628056977376,Lavana
6.8724689998699615,380.897620550766,0.9090548390781711,Madhura
5.693770168282223,662.9404201016005,0.19314863180342629,Kashaya
6.086902335126574,480.7299451780715,0.9885156966398845,Kashaya
7.2748390452082266,569.6449835893438,0.3503384414920705,Tikta
6.291790902778094,448.87567527412284,0.2457166862471335,Kashaya
7.030203476389429,623.1959118934591,0.2625518651179023,Lavana
7.018019237123267,332.9603272402861,0.47347918307214454,Madhura
7.006077206734408,109.5154420721955,0.37875791168953077,Madhura
6.9962968512432555,454.54469667771053,0.9154288405511569,Katu
4.292339131070644,538.9335708885222,0.6122026488961683,Amla
7.258253389489787,594.598026594578,0.9385987927217129,Tikta
2.2091985527221154,213.09964623826593,0.5829436261527169,Amla
7.161441942336538,536.5681410086994,0.5808883741990054,Katu
6.7539030384271665,763.7622034703959,0.13045891032303195,Kashaya
6.556305582254072,110.05862401563937,0.6439358925157084,Madhura
8.07285813100444,376.3126335842151,0.542466934764098,Tikta
7.901129682020031,443.9632619810318,0.6291707032383191,Tikta
8.892471583484449,538.5376436203824,0.21483422952855435,Tikta
7.168802819637897,597.7443505354618,0.2465404429627243,Katu
7.094883585968794,138.5106556427382,0.9678661494083329,Madhura
6.647800143603444,215.00823811153276,0.9052867620167211,Madhura
5.792565683971057,596.1853634676602,0.538074671294377,Katu
6.376014944468848,327.3668796686733,0.6882220650527019,Katu
5.909242023634422,459.9295030307625,0.3452966927846244,Kashaya
7.355799714617914,969.9643083045686,0.6345818518416826,Lavana
5.096916541518781,435.28299590833467,0.6153660187085553,Kashaya
3.4515512932601564,429.1918275571107,0.4490350743794439,Amla
6.6240873063123695,496.83249977980137,0.6771510668824141,Madhura
6.76002661585455,497.37132402089355,0.34714461000184027,Katu
6.384750584841452,493.94135096663103,0.24794183956793114,Madhura
7.989928770676538,554.3046472907687,0.9573380617430604,Tikta
6.654373503420432,444.79071458170887,0.7654492583784465,Kashaya
6.963521001133169,160.269707446151,0.4958526269816691,Madhura
4.331390129795639,568.1289302407824,0.2779319426124394,Amla
2.5767790730087676,426.7564727305728,0.20937913088891835,Amla
8.021158317968625,528.5367944505432,0.870862521093551,Tikta
6.415176056608822,269.0937533778234,0.9608124225021407,Madhura
7.562072713454855,1425.9948802850045,0.35967812573166447,Lavana
7.195502462801311,123.89441963751686,0.1287563945905179,Madhura
6.630485405383764,401.5748405113765,0.5888352380463371,Madhura
5.300196641516233,584.5640396722206,0.6075089916164104,Kashaya
7.155739625773684,518.589249580715,0.15706196172569792,Katu
6.673164416479616,406.78520907993794,0.5355521860863395,Madhura
2.0096010586479345,287.1646550335003,0.1590009111912727,Amla
6.229939352886603,622.046273013043,0.9517004703642031,Kashaya
7.511424929147622,551.351163346035,0.7169262798064413,Lavana
7.255845603254583,898.2326098511701,0.444437651415985,Lavana
7.031953040822258,807.2223736503693,0.34665383661616683,Lavana
8.517036967066504,588.291300146379,0.12213039859328938,Tikta
4.445541717802735,575.836075309021,0.78018686052566,Amla
6.704877010451487,539.456214165921,0.4280463031952586,Kashaya
5.90505736677121,703.2274664800136,0.32384245297986813,Kashaya
4.8228809958606345,560.9697479492834,0.6787059332320411,Amla
6.274507075875276,367.90205360745546,0.15039419163104883,Katu
7.222832513625905,466.0403348130939,0.32148562737198944,Katu
7.217629175178247,619.8990344974818,0.9328241012745161,Tikta
5.10361317641757,550.0741539474456,0.9188096298839071,Kashaya
6.213911560145764,658.1335386535254,0.6974621802509137,Kashaya
7.1065820923809095,463.2362941010009,0.8273002290118856,Katu
7.280183691025308,742.604137471423,0.1745197307655328,Lavana
4.36910894466183,356.98560837082266,0.5033365620184083,Amla
7.725914399612851,1273.8051089724418,0.6773047199358518,Lavana
7.681023795475648,506.9870953498161,0.867022641115714,Lavana
6.882098537512299,338.25655082056727,0.5093214484970542,Madhura
6.2579224507322095,264.62716177175133,0.9566038472229899,Katu
6.521036838920504,454.5845509452227,0.1892782314543956,Madhura
7.498337529037882,909.7523443272443,0.3467840338434659,Lavana
6.885092325758554,1413.5566934383894,0.7910453670513484,Lavana
6.86283073248827,312.8063183326826,0.38041118921660055,Madhura
7.03272479641902,249.1177014914434,0.35328690710390864,Madhura
4.337915343348356,308.68013287735783,0.8195454116836077,Amla
6.622928577172141,596.874389665996,0.7955083581065486,Kashaya
7.366270066753478,659.3091354062564,0.9416502113853388,Lavana
6.684738764624314,446.14111464807286,0.1327583345987347,Madhura
7.53106932567059,1360.9120376971814,0.538521367549054,Lavana
7.352303922609436,524.6645014324349,0.5793030987911051,Tikta
8.293515053882821,388.23145843728423,0.907094901428608,Tikta
5.770982843833439,283.6161166745968,0.5528605039521769,Katu
8.84396038033895,485.7774749384371,0.34266796723764553,Tikta
5.712105752490332,316.33108225557163,0.16053334334594657,Katu
4.448483424123106,375.3604772138897,0.43598617007640084,Amla
6.815569902916551,449.8189391607709,0.2963571694393302,Katu
6.765192491316485,669.2452027041682,0.4254178158620523,Kashaya
7.144400801300094,792.5614963682779,0.7624157610628707,Lavana
4.969411968431986,349.5658453769744,0.3886807747514275,Amla
7.0732334165451,245.08959078176963,0.9090237986418236,Madhura
7.400086307703308,1199.272033075291,0.4982944786622381,Lavana
7.446202789685303,319.65554773811016,0.7449144020033444,Katu
2.2454812478012824,319.47346309078,0.5140465387808113,Amla
2.576196210417147,586.3777104768931,0.6681049228969681,Amla
5.551880352169108,549.5439607320086,0.23728860809855523,Kashaya
3.471271388907425,531.8033939750144,0.4595944710155755,Amla
8.065288364188069,674.5090439956882,0.44016198340579094,Tikta
2.1787712565743558,405.41787246948275,0.4458393639550917,Amla
7.273210474112269,617.7823765139866,0.48325062774884053,Lavana
5.8194115398873,293.3309718050364,0.3841918285465389,Katu
8.470971448305345,596.7188786181831,0.4956322517971835,Tikta
6.847849271412756,729.1192117982182,0.6520819290280586,Lavana
6.908430113984924,344.8041959499466,0.41358361530955623,Madhura
6.553662123112453,491.51851850338846,0.4780687611075197,Madhura
6.511325690463618,128.15998528152136,0.5708684240601983,Madhura
2.1141249846891816,269.7587371424805,0.9189851206602755,Amla
7.117887700294489,325.6890015445793,0.7276657726847993,Madhura
5.8347194692588555,534.1949998008492,0.6105066466107631,Katu
7.979595713421958,1222.0676804491532,0.43727385299352095,Lavana
4.619794328283296,492.5109920342256,0.28869308029394236,Amla
6.487001570508918,674.0705034801487,0.1263438272599084,Kashaya
6.024068771032885,466.87891138110973,0.9726631473935862,Kashaya
4.622126403136369,592.4130619948767,0.46373304437810037,Amla
6.577689192082118,142.46841939323002,0.2145928846487257,Madhura
6.84820005079928,441.2817415585541,0.4427173861029311,Madhura
7.866918235424654,1114.7903845616004,0.7378653048254504,Lavana
6.7527387333709274,373.7034844599759,0.34258595293669486,Madhura
6.636162510817051,472.7268357154592,0.34972092758329326,Kashaya
2.8050967797350745,531.6508824050902,0.3712629789487988,Amla
7.642763893210361,1397.9266343375589,0.20610540005821273,Lavana
2.6494958419846304,358.3534440819253,0.10008707488184321,Amla
6.430108079578516,107.15593850001409,0.7576013738436179,Madhura
6.477383101985014,308.68256375725883,0.3096413308055933,Madhura
6.558654504075634,431.4638583135408,0.8789459715235565,Madhura
6.804256468240278,203.4305089670342,0.5057605258052996,Madhura
8.57032855281012,658.7146382896387,0.8968753829629974,Tikta
3.157607871605688,338.8614065663601,0.23342992910128113,Amla
6.381728812207833,294.05443187307645,0.5261670684068318,Madhura
5.76581793400641,731.8839275037092,0.6408533165479109,Kashaya
7.592340028852028,542.1867760247883,0.37645598088175813,Lavana
8.019580086991738,476.5211736938077,0.2739244832121877,Tikta
6.76646513553592,382.8202117998387,0.45109946330442474,Katu
7.765743655127947,1077.026543795803,0.2879362968680743,Lavana
6.439995302139174,347.6830407749379,0.625757412698474,Madhura
7.131870941771631,763.730365050847,0.3115266395754442,Lavana
6.4266652403855495,411.84516368690856,0.55384331320038,Kashaya
2.310893603213099,303.1651024106437,0.983264934571109,Amla
6.274076601880496,308.3389858819529,0.8540372327046826,Katu
6.550083446691569,458.4253311581133,0.5313097033557332,Kashaya
3.2677763459532256,445.45251271237214,0.32811363349089406,Amla
8.314019760364888,361.54796029807557,0.9122883452521037,Tikta
6.56664857344804,593.4363497093842,0.9328343868241556,Kashaya
7.042452835505036,575.5888254327815,0.7473682075705753,Lavana
5.972567203598282,406.3573701542739,0.5844849173720669,Kashaya
6.6202532689581,597.7105277060814,0.5171934169356633,Katu
4.6098170860391035,536.2168545178636,0.7554109722771083,Amla
5.176587108397324,654.8473387288955,0.9716973449781392,Kashaya
7.122223326108519,1046.3798211020144,0.7464647146676172,Lavana
7.063185292886292,826.1736141012916,0.35935768258761003,Lavana
5.143290304259212,457.88871977193924,0.6660704245179132,Kashaya
8.672412131631544,677.1382522005979,0.687201769748797,Tikta
5.5431795148585365,545.6917063370132,0.5457314860044911,Kashaya
7.007357141951415,533.3155028361734,0.6682392150183651,Tikta
6.0726730337648975,426.3373855389914,0.2100465878357402,Katu
6.965947399527165,1485.6427699421238,0.9463124578124206,Lavana
7.657151432756899,1331.8496090970102,0.3855317279286987,Lavana
6.279299450064688,357.58599839198496,0.43400371862386444,Katu
5.3685305818597735,492.8439045424633,0.11731542167748826,Kashaya
2.0070907613234303,568.2391195616108,0.9292260313195864,Amla
5.807341010208909,633.3549768091764,0.14167562722142105,Kashaya
6.006663007730015,665.987323900754,0.41011723349866624,Kashaya
3.342661341978658,343.64534127483745,0.4486129648627001,Amla
8.070373984998746,659.1743380089522,0.41211430546771555,Tikta
4.018697821965363,378.6972365514418,0.5648232988989464,Amla
3.629770750365562,201.93424402275096,0.3347587145789316,Amla
7.545373566310104,655.6243491611103,0.7032692778355183,Tikta
7.943842206624039,443.7121335917479,0.9446824900975314,Tikta
2.6272999018365404,460.9011056092778,0.8287732342864833,Amla
8.451343717807891,371.3882291975835,0.7182625506907558,Tikta
3.035915112547902,346.39388188765446,0.17611376713941101,Amla
5.645467555636415,388.6487133173408,0.9745404753510047,Katu
7.852688476732215,1384.5480117896868,0.5160331224464088,Lavana
2.912205878407414,275.96727510576625,0.73371798215612,Amla
2.6073182467372,338.7957053680759,0.7174901915050054,Amla
4.069409668196333,433.53931950075656,0.20445841193590686,Amla
5.757541555547181,423.22401800317664,0.14722641742696344,Kashaya
5.988917945018418,602.3057520733017,0.991174241451639,Kashaya
6.30505368892018,193.650776518517,0.6769165990090561,Madhura
3.2593609321564876,458.48919937499994,0.38963091520426274,Amla
7.746769087948528,1444.8587813687946,0.22662365503808898,Lavana
2.9129448299538065,210.5222784257462,0.28208473444427634,Amla
7.889233075207342,1306.2354817137232,0.5641172193038358,Lavana
2.616140675717067,546.9164905280604,0.8081840409906895,Amla
4.543300646272881,516.1330741838678,0.4937476416896248,Amla
7.149116503419989,270.68693011251935,0.6850652225028846,Katu
7.494674231759195,410.2728696228993,0.9326612922770671,Tikta
8.758530723489136,399.582064185661,0.31900605472149657,Tikta
6.2445205366741,591.4225785300882,0.9464399202109922,Katu
7.0658982868192055,432.475056817263,0.7513826857189574,Tikta
6.331504214111857,287.90837943998474,0.307435381421446,Madhura
7.755791077237891,696.3468308975683,0.6064595823696493,Tikta
6.4180828579064855,600.91641022395,0.6839714209405351,Kashaya
7.578296170036107,765.4821878926471,0.9934480682393033,Lavana
6.23490677482759,635.5711416940194,0.9918368872880586,Kashaya
6.975912551181582,492.4456214778099,0.34151290061814793,Madhura
4.532673888598436,250.79405713816425,0.12394075784869896,Amla
7.096993970358218,124.30735808379363,0.3308216703852216,Madhura
5.43766417743846,532.9376928132313,0.623790521138097,Kashaya
6.300747836340688,193.23086838475365,0.7803730935480523,Madhura
6.128576779656131,572.2110214102339,0.6063596967289983,Kashaya
7.911663222214302,924.093535941708,0.5388263695741337,Lavana
3.2928399782841185,251.0542951580247,0.23309729810307867,Amla
8.62897444323475,689.5953032926292,0.10750568418262657,Tikta
8.089978609943529,389.64754525739437,0.9926540409625705,Tikta
7.701446393460025,833.7025239854806,0.630811603700503,Lavana
6.805754514157041,328.82998500123045,0.8983647761867992,Madhura
3.424241863784524,484.0196520639552,0.45181023191280134,Amla
7.422590962313575,683.5649088838986,0.7204125910680751,Tikta
6.446337184775015,361.283208402465,0.20620540954840522,Katu
8.892396248595924,627.0590815285566,0.8195481108233605,Tikta
7.981644656681582,1038.60483923022,0.47189223844816286,Lavana
7.12197645592687,672.2913331405998,0.3906376726592814,Tikta
7.579673593427338,692.1965195616833,0.48475624124783045,Tikta
4.454446145418535,326.634544258919,0.2609181241638024,Amla
7.1545044543722,216.86102348158045,0.15826099836334917,Madhura
6.031228898761501,718.0655871089236,0.7162284977000558,Kashaya
7.429617708778049,571.3610152728879,0.5519032567754573,Katu
3.9932465292083648,207.30227508667397,0.51737232311878,Amla
5.7273927709398915,285.08245248784,0.5030247628164064,Katu
7.327622340664689,659.3515994573876,0.95768893955937,Tikta
5.257470998827519,763.9685136851277,0.31241829825282047,Kashaya
